iter num.topics likelihood alpha gamma
5036 2 -3091.59 0.0303947 0.195845
5037 2 -3065.07 0.0369011 0.452637
5038 2 -3062.54 0.0355611 0.239424
5039 2 -3070.21 0.0395698 0.36414
5040 2 -3097.37 0.0532121 1.13666
5041 2 -3084.27 0.0491877 0.277396
5042 2 -3097.08 0.0499565 0.683747
5043 2 -3113.92 0.0454971 0.579233
5044 2 -3089.64 0.0430342 0.470934
5045 2 -3095.04 0.0469274 0.327335
5046 2 -3106.68 0.0615769 0.112959
5047 2 -3097.77 0.043002 0.721875
5048 2 -3084.33 0.0426817 0.439691
5049 2 -3088.22 0.0420281 0.634548
5050 2 -3088.85 0.0479938 0.361316
5051 2 -3086.05 0.0744095 0.0410749
5052 2 -3105.93 0.0552821 0.319388
5053 2 -3085.4 0.0481886 0.238502
5054 2 -3075.04 0.0211113 0.303301
5055 2 -3046.42 0.0351157 0.531534
5056 2 -3069.22 0.0376876 0.194407
5057 2 -3066.17 0.041043 0.0279645
5058 2 -3110.77 0.0799529 0.616748
5059 2 -3104.19 0.0520269 0.189522
5060 2 -3124.37 0.0720109 0.0605168
5061 2 -3161.58 0.0811836 0.376414
5062 2 -3139.8 0.0835461 0.151271
5063 2 -3179.63 0.0852616 0.17069
5064 2 -3210.82 0.0881261 0.252901
5065 2 -3148.62 0.0622502 0.379386
5066 2 -3158.66 0.0809521 0.395566
5067 2 -3154.97 0.0594816 0.360474
5068 2 -3112.08 0.0451141 0.397435
5069 2 -3075.73 0.0234971 0.252414
5070 2 -3089.66 0.029085 0.262742
5071 2 -3078.99 0.0312277 0.655699
5072 2 -3062.35 0.0254896 0.118422
5073 2 -3056.93 0.026947 0.648054
5074 2 -3098.3 0.0452995 0.03111
5075 2 -3124.21 0.0403355 0.140742
5076 2 -3081.23 0.051079 0.19537
5077 2 -3082.35 0.0479392 0.357781
5078 2 -3087.01 0.0445091 0.163577
5079 2 -3061.42 0.036091 0.936492
5080 2 -3070.91 0.0233154 0.485431
5081 2 -3056.66 0.0235156 0.339182
5082 2 -3081.13 0.0394439 0.372578
5083 2 -3077.07 0.0408092 0.733907
5084 2 -3105.16 0.0296598 0.216627
5085 2 -3063.83 0.0353115 0.210536
5086 2 -3061.67 0.0414429 0.41531
5087 2 -3066.88 0.0289178 0.618924
5088 2 -3048.9 0.0281166 0.401051
5089 2 -3047.03 0.0405712 0.549575
5090 2 -3065.07 0.0309685 0.208752
5091 2 -3046.37 0.0358789 0.198853
5092 2 -3061.22 0.0350113 0.0976269
5093 2 -3078.13 0.032321 0.161191
5094 2 -3072.3 0.0375271 0.403507
5095 2 -3082.67 0.0410167 0.0819593
5096 2 -3063.37 0.0332104 0.518576
5097 2 -3061.65 0.0269736 0.664737
5098 2 -3081.14 0.0314052 0.532039
5099 2 -3076.65 0.0183567 0.481333
5100 2 -3042.32 0.022799 0.480073
5101 2 -3037.11 0.0238576 0.513371
5102 2 -3040.82 0.0183831 0.0980051
5103 2 -3027.43 0.0298143 0.363127
5104 2 -3042.85 0.0310311 0.220602
5105 2 -3032.16 0.0220325 0.288099
5106 2 -3057.45 0.034896 0.0608815
5107 2 -3057.39 0.0286242 0.312152
5108 2 -3075.94 0.0436827 0.105407
5109 2 -3051.91 0.0341506 0.139683
5110 2 -3052.21 0.0183962 0.180564
5111 2 -3035.94 0.0273587 0.0311372
5112 2 -3055.87 0.026324 0.332291
5113 2 -3043.69 0.0247237 0.139987
5114 2 -3014.88 0.0110462 0.274307
5115 2 -3013.76 0.00746461 0.226636
5116 2 -3014.7 0.0216783 0.0918334
5117 2 -3019.03 0.0150777 0.312271
5118 2 -3034.71 0.024735 0.427377
5119 2 -3022.8 0.0132541 0.487763
5120 2 -2998.5 0.00876713 0.355607
5121 2 -3021.96 0.00892278 0.444293
5122 2 -3021.96 0.0103252 0.222832
5123 2 -3004.21 0.00432171 0.562547
5124 2 -2985.24 0.00909603 0.270734
5125 2 -2995.25 0.0067886 0.714162
5126 2 -2984.78 0.00146591 0.644138
5127 2 -2979.83 0.00508599 0.495822
5128 2 -3000.52 0.0109855 0.163269
5129 2 -3011.22 0.0119264 0.105161
5130 2 -2996.16 0.000932423 0.25885
5131 2 -2983.66 0.000625907 0.137153
5132 2 -2976.87 0.000912387 0.128377
5133 2 -2976.96 0.000734649 0.280636
5134 2 -2979.88 0.00604868 0.0448131
5135 2 -2989.5 0.016954 0.571039
5136 2 -3002.14 0.010336 0.299338
5137 2 -3009.88 0.00394016 0.339428
5138 2 -2993.46 0.00573026 0.0777463
5139 2 -2996.9 0.00228047 0.787821
5140 2 -2997.11 0.00170149 0.270591
5141 2 -2984.18 0.00656069 0.114899
5142 2 -2994.52 0.0095265 0.465181
5143 2 -2999.26 0.0167875 0.102993
5144 2 -3035.36 0.015795 0.737988
5145 2 -3004.82 0.00475937 0.150426
5146 2 -3015.95 0.00764506 0.0676876
5147 2 -3019.6 0.0091065 0.456893
5148 2 -3012.91 0.00715685 0.104024
5149 2 -2993.01 0.00651654 0.617539
5150 2 -2994.5 0.00267676 0.0119333
5151 2 -3015.46 0.0077382 0.189874
5152 2 -3027.47 0.00716848 0.141683
5153 2 -3014.51 0.0105389 0.302219
5154 2 -2999.17 0.0113412 0.229599
5155 2 -2993.24 0.0039411 0.618258
5156 2 -2985.62 0.00413285 0.516737
5157 2 -2995.4 0.00660122 0.248487
5158 2 -2993.26 0.0118978 0.196798
5159 2 -3043.88 0.0269325 1.12374
5160 2 -3069.26 0.026165 0.122835
5161 2 -3072.92 0.0475289 0.187739
5162 2 -3083.04 0.0448397 0.0832924
5163 2 -3075.02 0.0418556 0.12435
5164 2 -3056.69 0.039601 0.334907
5165 2 -3056.79 0.0373415 0.667384
5166 2 -3064.02 0.0328502 0.32348
5167 2 -3054.26 0.029663 0.353806
5168 2 -3057.67 0.0343303 0.0513984
5169 2 -3052.42 0.0368147 0.0696091
5170 2 -3093.26 0.0333752 0.273247
5171 2 -3054.47 0.0178444 0.468474
5172 2 -3058.22 0.0187787 0.272962
5173 2 -3034.76 0.0168648 0.292792
5174 2 -3046.4 0.0142765 0.149655
5175 2 -3028.95 0.0133812 0.122298
5176 2 -3016.15 0.00899886 0.0618765
5177 2 -3026.68 0.017581 0.571359
5178 2 -3036.73 0.0167051 0.266336
5179 2 -3024.34 0.0215577 0.0839559
5180 2 -3030.37 0.0132844 0.0571585
5181 2 -3023.11 0.0159682 0.490864
5182 2 -3010.12 0.0188848 0.248817
5183 2 -3014.48 0.0163886 1.06131
5184 2 -3024.74 0.0145257 0.424539
5185 2 -3010.16 0.00905958 0.700834
5186 2 -3001.53 0.00635744 0.109424
5187 2 -3004.53 0.00835868 0.490022
5188 2 -2992.13 0.0037201 0.109446
5189 2 -2995.33 0.00419966 0.192224
5190 2 -2989.2 0.00399263 0.0305709
5191 2 -2978.23 0.000226885 0.1935
5192 2 -2980.85 0.00528264 0.270599
5193 2 -2985.99 0.00108105 0.496818
5194 2 -2987.66 0.0018369 0.928236
5195 2 -2979.09 0.000306282 0.469676
5196 2 -2978.17 7.41649e-05 0.12101
5197 2 -2978.54 0.000796638 0.20998
5198 2 -2979.58 0.000884434 0.521597
5199 2 -2986.79 0.00834183 0.0594696
5200 2 -2998.03 0.00743238 0.0936324
5201 2 -3006.01 0.0075469 0.0863878
5202 2 -3009.57 0.0156883 0.220868
5203 2 -3008.03 0.0076876 0.139485
5204 2 -2994.7 0.00292536 0.525807
5205 2 -2981.1 0.00495607 0.39938
5206 2 -2987.98 0.00110354 0.97108
5207 2 -2978.37 3.83159e-05 0.300092
5208 2 -2983.13 0.00737299 0.612579
5209 2 -2992.56 0.00370739 0.451485
5210 2 -2996.38 0.00650889 0.153905
5211 2 -2995.57 0.00787691 0.0462032
5212 2 -3017.17 0.0110743 0.267189
5213 2 -3011.07 0.00941392 0.18575
5214 2 -3002.32 0.0078774 0.365961
5215 2 -2978.37 9.12848e-05 0.28973
5216 2 -2978.72 0.000565493 0.329271
5217 2 -2986.02 0.00158354 0.537193
5218 2 -2978.51 0.000830774 0.171094
5219 2 -2978.34 0.00040375 0.207896
5220 2 -2982.02 0.00801358 0.179566
5221 2 -2990.22 0.00265756 0.164891
5222 2 -2979.32 0.00232923 0.101449
5223 2 -2978.65 0.000793978 0.266405
5224 2 -2979.91 0.00245891 0.406452
5225 2 -2985.9 0.00189311 0.513407
5226 2 -2985.25 0.00462271 0.161251
5227 2 -3006.07 0.00216117 0.329535
5228 2 -2998.14 0.00173501 0.620329
5229 2 -2981.05 0.00450018 0.446597
5230 2 -3010.91 0.0155594 0.355054
5231 2 -3019.96 0.01717 0.286317
5232 2 -3016.47 0.0153927 0.0466742
5233 2 -3023.85 0.020305 0.695489
5234 2 -3032.59 0.0102714 0.370091
5235 2 -3014.2 0.00686112 0.235876
5236 2 -3003.46 0.008085 0.347719
5237 2 -3006.16 0.00378223 0.454633
5238 2 -3005.24 0.00542111 0.0710154
5239 2 -3000.07 0.00934289 0.239328
5240 2 -3001.08 0.0153241 0.244617
5241 2 -2999.99 0.00753992 0.0423055
5242 2 -2983.76 0.00278985 0.159024
5243 2 -2989.63 0.00147178 1.71466
5244 2 -2995.36 0.00173522 0.35101
5245 2 -2983.06 0.000963855 0.078022
5246 2 -2983.63 0.00154296 0.369999
5247 2 -2997.79 0.000211808 0.0511373
5248 2 -2995.2 0.00550162 0.483778
5249 2 -3012.15 0.0115841 0.512152
5250 2 -3024.71 0.0140045 0.381976
5251 2 -3036.75 0.00769527 0.140786
5252 2 -3019.18 0.0128943 0.822707
5253 2 -3040.11 0.026543 0.157606
5254 2 -3033.8 0.0133693 0.300694
5255 2 -3036.42 0.0105811 0.180084
5256 2 -3035.45 0.00528139 0.214815
5257 2 -3014.72 0.00405799 0.203727
5258 2 -3016.12 0.00891768 0.275701
5259 2 -3026.39 0.0055121 0.153632
5260 2 -3010.72 0.00454476 0.188953
5261 2 -3015.54 0.00945711 0.900388
5262 2 -3012.15 0.0130193 0.163832
5263 2 -3017.07 0.0104447 0.763268
5264 2 -2999.9 0.00508794 0.357953
5265 2 -3005.17 0.0102978 0.345545
5266 2 -2995.07 0.00547833 0.0482088
5267 2 -2990.02 0.0151917 0.0731464
5268 2 -3016.68 0.00874767 0.47943
5269 2 -3019.57 0.00444259 0.0789118
5270 2 -3017.63 0.0254869 0.172255
5271 2 -3050.38 0.045128 0.195778
5272 2 -3058.11 0.0325134 0.372317
5273 2 -3075.68 0.0414747 0.259334
5274 2 -3095 0.0430266 0.189749
5275 2 -3092.07 0.0365846 0.243647
5276 2 -3098.79 0.0313326 0.298766
5277 2 -3116.86 0.0425409 0.533463
5278 2 -3110.49 0.0360474 0.474771
5279 2 -3073.55 0.0217111 0.242383
5280 2 -3043.85 0.0213441 0.131474
5281 2 -3054.04 0.0219094 0.348091
5282 2 -3043.51 0.019348 0.327882
5283 2 -3040.91 0.0143162 0.211278
5284 2 -3012.06 0.00756564 0.526012
5285 2 -3014.51 0.00547283 0.228783
5286 2 -3011.4 0.012694 0.456276
5287 2 -3030.56 0.0118168 0.280472
5288 2 -3028.01 0.0119535 0.220174
5289 2 -3024.39 0.00995988 0.411092
5290 2 -3035.12 0.0116919 0.883999
5291 2 -3023.12 0.0203818 0.335075
5292 2 -3044.61 0.0315326 0.62745
5293 2 -3049.4 0.0274438 0.520727
5294 2 -3070.97 0.0527447 0.401539
5295 2 -3093.64 0.0437524 0.649275
5296 2 -3090.63 0.0537196 0.41942
5297 2 -3106.48 0.0515621 0.241209
5298 2 -3108.72 0.0469788 0.0863525
5299 2 -3073.05 0.0460642 0.128597
5300 2 -3057.76 0.0313514 0.332551
5301 2 -3070.46 0.0235465 0.136951
5302 2 -3067.86 0.0308068 0.163032
5303 2 -3068.65 0.0261207 0.422208
5304 3 -3094.57 0.0242888 0.68008
5305 2 -3090.98 0.0454825 0.455511
5306 2 -3085.95 0.0297133 0.427764
5307 2 -3071.09 0.0333842 0.27295
5308 2 -3102.84 0.0511825 0.0330959
5309 2 -3109.83 0.0795665 0.141223
5310 2 -3100.75 0.0610828 0.169382
5311 2 -3136.75 0.0547219 0.709876
5312 2 -3100.23 0.0554882 0.412304
5313 2 -3104.56 0.0544426 0.459413
5314 2 -3116.69 0.0495695 0.156267
5315 2 -3111.9 0.0398801 0.0841715
5316 2 -3099.27 0.047408 0.0832723
5317 2 -3130.54 0.057387 0.153292
5318 2 -3122.38 0.0513594 0.0768663
5319 2 -3127.88 0.043581 0.0229066
5320 2 -3090.9 0.0410564 0.0439938
5321 2 -3115.52 0.0558679 0.435134
5322 2 -3100.82 0.0475865 0.0658799
5323 2 -3088.9 0.0373242 0.107374
5324 2 -3049.87 0.0265951 0.307609
5325 2 -3044.76 0.0108337 0.540412
5326 2 -3038.85 0.0125419 0.580714
5327 2 -3033.85 0.0189901 0.300203
5328 2 -3052.99 0.0443191 0.207582
5329 2 -3067.68 0.0464547 0.580623
5330 2 -3074.42 0.0381388 0.169825
5331 2 -3062.03 0.0358913 0.4248
5332 2 -3070.39 0.0196271 0.0665034
5333 2 -3035.65 0.025401 0.0517235
5334 2 -3029.7 0.0190453 0.466514
5335 2 -3012.05 0.0144751 0.0493233
5336 2 -3019.11 0.0109997 0.140451
5337 2 -3019.7 0.0100119 0.128828
5338 2 -3021.4 0.00265601 0.130798
5339 2 -3005.54 0.0088985 0.319325
5340 2 -3009.56 0.0101245 0.100668
5341 2 -2987.09 0.00350875 0.143289
5342 2 -2998.7 0.00815379 0.284879
5343 2 -3002.26 0.00879435 0.422426
5344 2 -2995.22 0.0111777 0.685738
5345 2 -3000.62 0.00946385 0.968792
5346 2 -3006.7 0.00442183 1.11171
5347 2 -2991.28 0.00235457 0.577317
5348 2 -2996.24 0.00113617 0.105429
5349 2 -2987.85 0.00164841 0.153136
5350 2 -2992.08 0.00286548 0.62352
5351 2 -3002.61 0.0105163 0.106625
5352 2 -3003.63 0.0111169 0.0546128
5353 2 -3040 0.028595 0.708735
5354 2 -3066.68 0.0485067 0.264462
5355 2 -3073.57 0.0373235 0.557255
5356 2 -3054.29 0.0177674 0.306823
5357 2 -3038.37 0.0307726 0.485613
5358 2 -3051.27 0.0330324 0.156349
5359 2 -3055.5 0.0388036 0.171598
5360 2 -3089.93 0.0446773 0.347826
5361 2 -3106.86 0.051993 0.251741
5362 2 -3121.42 0.0379709 0.0855121
5363 2 -3088.42 0.0476783 0.242886
5364 2 -3083.08 0.0539736 0.115226
5365 2 -3114.57 0.0659884 0.400432
5366 2 -3120.8 0.0582537 0.175461
5367 2 -3113.91 0.054594 1.05501
5368 2 -3105.03 0.0595756 0.0916189
5369 2 -3082.57 0.0441264 0.5722
5370 2 -3071.66 0.0349136 0.578813
5371 2 -3082.53 0.0446732 0.0818514
5372 2 -3049.54 0.0272101 0.265988
5373 2 -3046.49 0.0267698 0.0890382
5374 2 -3060.77 0.0280034 0.435398
5375 2 -3037.38 0.0128043 0.238576
5376 2 -3031.42 0.0127902 0.161411
5377 2 -3015.37 0.017682 0.505768
5378 2 -3014.06 0.00956828 0.204662
5379 2 -3018.45 0.0197147 0.0793676
5380 2 -3033.4 0.0167887 0.278747
5381 2 -3002.48 0.0112126 0.204481
5382 2 -3011.76 0.00429138 0.135402
5383 2 -3000.32 0.00445478 0.44673
5384 2 -3007.03 0.0115783 0.121156
5385 2 -3003 0.00951874 0.334075
5386 2 -3028.71 0.0220694 1.22586
5387 2 -3011.8 0.020134 0.133449
5388 2 -3005.75 0.00696325 0.314992
5389 2 -2988.15 0.00316678 0.264373
5390 2 -3002.92 0.00394424 0.181424
5391 2 -3001.9 0.0139969 0.367857
5392 2 -3027.06 0.0152687 0.229883
5393 2 -2999.52 0.015011 0.109512
5394 2 -3050.36 0.0274575 0.779701
5395 2 -3038.81 0.0212651 0.45398
5396 2 -3035.94 0.0203616 0.310164
5397 2 -3055.78 0.0368243 0.257119
5398 2 -3060.91 0.0478254 0.1338
5399 2 -3101.05 0.0515127 0.46595
5400 2 -3088.1 0.0490761 0.378463
5401 2 -3094.99 0.0571224 0.328267
5402 2 -3127.9 0.0491861 0.522716
5403 2 -3099.42 0.0597682 0.164783
5404 2 -3153.5 0.0789568 0.0994027
5405 2 -3136.52 0.064493 0.237324
5406 2 -3134.49 0.0755477 0.346161
5407 2 -3150.24 0.0785066 0.274421
5408 2 -3149.65 0.074417 0.428965
5409 2 -3120.29 0.0494874 0.456036
5410 2 -3118.74 0.0632375 0.86393
5411 2 -3145.81 0.0523674 0.716172
5412 2 -3134.97 0.0696884 0.220894
5413 2 -3153.78 0.0645334 0.508287
5414 2 -3158.01 0.0754693 0.0481832
5415 2 -3171.26 0.0719774 0.251271
5416 2 -3158.24 0.0705294 0.172955
5417 2 -3173.05 0.0832324 0.0637055
5418 2 -3165.59 0.0802147 0.0869342
5419 2 -3150.59 0.0887405 0.796469
5420 2 -3185.37 0.0582865 0.273817
5421 2 -3190.59 0.107509 0.340513
5422 2 -3215.5 0.106451 0.502757
5423 2 -3203.89 0.116228 0.812361
5424 2 -3194.29 0.11375 0.138044
5425 2 -3173.96 0.0448684 0.419973
5426 2 -3099.63 0.0444583 0.21427
5427 2 -3103.73 0.0522471 0.0592445
5428 2 -3113.34 0.0488393 0.280418
5429 2 -3094.37 0.0355908 0.263901
5430 2 -3075.92 0.029421 0.160466
5431 2 -3066.47 0.0340099 0.604178
5432 2 -3074.5 0.0341953 0.202162
5433 2 -3090.84 0.0557059 0.297597
5434 2 -3139.29 0.0841643 0.396978
5435 2 -3159.42 0.093731 0.186332
5436 2 -3177.1 0.0677734 0.0973266
5437 2 -3184.1 0.0736713 0.134285
5438 2 -3162.48 0.105128 0.293605
5439 2 -3191.34 0.103557 0.165317
5440 2 -3243.04 0.102868 0.157856
5441 2 -3227.28 0.118015 0.212324
5442 2 -3206.72 0.103283 0.336003
5443 3 -3214.66 0.112757 0.269597
5444 2 -3194.07 0.101945 0.544727
5445 2 -3171.74 0.0785238 0.251441
5446 2 -3175.79 0.0818154 0.159611
5447 2 -3150.5 0.100359 0.155003
5448 2 -3185.86 0.113619 0.182264
5449 2 -3169.86 0.101655 0.52475
5450 2 -3162.57 0.0968529 0.337246
5451 2 -3152.08 0.0756576 0.0615343
5452 2 -3150.01 0.0860588 0.660184
5453 2 -3174.75 0.0553105 0.110275
5454 2 -3125.84 0.0352733 0.313622
5455 2 -3144.82 0.0614075 0.427824
5456 2 -3148.41 0.0691109 0.0311228
5457 2 -3122.56 0.0583719 0.185805
5458 2 -3132.33 0.0442942 0.804602
5459 2 -3108.88 0.052293 0.180232
5460 2 -3135.58 0.0562454 0.0295432
5461 2 -3157.37 0.0736693 0.915244
5462 2 -3234.34 0.0995918 0.946224
5463 2 -3199.18 0.106975 1.32807
5464 2 -3178.17 0.0788795 0.072167
5465 2 -3164.08 0.0806901 0.0916277
5466 2 -3176.25 0.122789 0.285381
5467 2 -3198.95 0.110451 0.0512507
5468 2 -3234.13 0.10452 0.342879
5469 2 -3245.07 0.0836909 0.331174
5470 2 -3190.56 0.0750229 0.643035
5471 2 -3183.5 0.0749934 0.11523
5472 2 -3153.03 0.059059 0.166359
5473 2 -3128.87 0.0544314 0.113177
5474 2 -3131.1 0.0532254 0.036572
5475 2 -3118.86 0.0550819 0.414741
5476 2 -3109.73 0.0594373 0.220074
5477 2 -3146.07 0.0553854 0.038415
5478 2 -3112.94 0.0595899 0.397224
5479 2 -3074.84 0.0396212 0.426483
5480 2 -3074.32 0.0401768 0.0932064
5481 2 -3070.42 0.0374939 0.124305
5482 2 -3075.37 0.0528319 0.337169
5483 2 -3130.03 0.0820121 0.342007
5484 2 -3118.46 0.0480132 0.230134
5485 2 -3090.52 0.039679 0.566528
5486 2 -3078.6 0.0399247 0.457994
5487 2 -3086.39 0.0391903 0.122973
5488 2 -3064.41 0.0288313 0.106081
5489 2 -3054.64 0.0124211 0.215728
5490 2 -3034.27 0.0133147 0.165394
5491 2 -3027.49 0.0217326 0.110065
5492 2 -3028.78 0.0130113 0.0966528
5493 2 -2998.13 0.0079284 0.627928
5494 2 -3011.69 0.0106241 0.709537
5495 2 -3029.59 0.0101944 0.317377
5496 2 -3016.65 0.0142017 0.256552
5497 2 -3009.87 0.00682122 0.0558139
5498 2 -3013.98 0.00767197 0.504256
5499 2 -2993.78 0.00117471 0.918446
5500 2 -3003.4 0.00301827 1.13007
5501 2 -2987.64 0.0041383 0.173848
5502 2 -2991.4 0.0069814 0.242379
5503 2 -2986.34 0.00575755 0.179416
5504 2 -2987.38 0.00318552 0.106907
5505 2 -2980.05 0.00191785 0.312518
5506 2 -2980.68 5.13182e-05 0.705313
5507 2 -2992.92 0.00251503 0.220652
5508 2 -3015.92 0.0162402 0.494007
5509 2 -3029.94 0.0177158 0.0885455
5510 2 -3015.5 0.0171894 0.167416
5511 2 -3006.43 0.0177709 0.462405
5512 2 -2995.8 0.00642865 0.149892
5513 2 -2987.92 0.00469092 0.719255
5514 2 -2980 0.00225502 0.101033
5515 2 -3001.23 0.00255628 0.340812
5516 2 -3001.22 0.00596196 0.360595
5517 2 -2996.25 0.0014689 0.50483
5518 2 -2989.78 0.00160698 0.504848
5519 2 -2978.9 0.00014812 0.171306
5520 2 -2980.4 0.00322253 0.146354
5521 2 -2980.04 0.00178047 0.33075
5522 2 -2979.69 0.000559433 0.40507
5523 2 -2987.3 0.00502955 0.550813
5524 2 -3000.34 0.00831241 0.407186
5525 2 -2991.62 0.00632125 0.371193
5526 2 -2999.36 0.00729572 0.162283
5527 2 -2987.12 0.0056468 0.47049
5528 2 -2979.1 0.000570363 0.171793
5529 2 -2981.54 0.00423454 0.418943
5530 2 -2979.68 0.00172626 0.18449
5531 2 -2999.86 0.0183452 0.139465
5532 2 -3006.39 0.00959562 0.183305
5533 2 -3012.9 0.0148524 0.2565
5534 2 -3020.7 0.0158852 0.139828
5535 2 -3017.38 0.0106296 0.0460098
5536 2 -3028.77 0.0140915 0.213852
5537 2 -3042.36 0.0201113 0.293617
5538 2 -3060.71 0.0486132 0.141279
5539 2 -3101.27 0.0626731 0.116569
5540 2 -3077.06 0.0515963 0.282077
5541 2 -3102.91 0.0568398 0.21154
5542 2 -3076.41 0.0363159 0.234725
5543 2 -3100.21 0.0478926 0.0943568
5544 2 -3117.94 0.0261752 0.238956
5545 2 -3089.66 0.0490443 0.210993
5546 2 -3120.35 0.0718052 0.643924
5547 2 -3150.57 0.0891885 0.318381
5548 2 -3164.12 0.0804299 1.06904
5549 2 -3145.89 0.06949 0.203223
5550 2 -3181.55 0.0828998 0.371198
5551 2 -3186.43 0.0836059 0.564838
5552 2 -3207.59 0.0845695 0.30422
5553 2 -3184.66 0.0979028 0.630924
5554 2 -3198.55 0.091665 0.719256
5555 2 -3206.62 0.0756561 0.437695
5556 2 -3158.69 0.0730905 0.279066
5557 2 -3157.86 0.0878699 0.357026
5558 2 -3161.18 0.0594536 0.120389
5559 2 -3139.03 0.0565308 0.418439
5560 2 -3126.02 0.0640005 0.384328
5561 2 -3145.87 0.0557313 0.129115
5562 2 -3177.93 0.0812317 0.407357
5563 2 -3149.86 0.0732775 0.175671
5564 2 -3195.69 0.0965856 0.289995
5565 2 -3214.47 0.0928169 0.197516
5566 2 -3191.99 0.0904457 0.564123
5567 2 -3213.21 0.0650949 0.637584
5568 2 -3181.63 0.067147 0.207286
5569 2 -3159.76 0.0635059 0.0366062
5570 2 -3130.97 0.0747524 0.161157
5571 2 -3112.02 0.0770674 0.257446
5572 2 -3157.07 0.0976217 0.280387
5573 2 -3167.95 0.080165 0.288504
5574 2 -3197.15 0.0821368 0.232276
5575 2 -3165.81 0.0629705 0.302125
5576 2 -3175.04 0.0786304 0.771845
5577 2 -3182.29 0.0829836 0.57596
5578 2 -3175.77 0.0790513 0.347958
5579 2 -3157.03 0.0622722 0.101293
5580 2 -3123.68 0.0481625 0.493659
5581 2 -3124.02 0.0583133 0.261146
5582 2 -3130.37 0.0705171 0.535416
5583 2 -3137.15 0.083719 0.359766
5584 2 -3146.46 0.0716111 0.361032
5585 3 -3141.25 0.075602 0.541884
5586 2 -3155.12 0.0773194 0.847833
5587 2 -3163.22 0.0733092 0.361964
5588 2 -3123.49 0.077699 0.329186
5589 2 -3140.89 0.0505407 0.0381708
5590 2 -3080.43 0.0200873 0.199788
5591 2 -3065.19 0.0359557 0.178501
5592 2 -3075.36 0.0357631 0.0183409
5593 2 -3083.76 0.0625539 0.618772
5594 2 -3079.31 0.0535509 0.181508
5595 2 -3097.91 0.0578168 0.159068
5596 2 -3114.63 0.0475807 0.209583
5597 2 -3090.51 0.0324821 0.300751
5598 2 -3031.98 0.0157566 0.0834511
5599 2 -3043.55 0.040421 0.337536
5600 2 -3082.53 0.0567861 0.0486265
5601 2 -3116.86 0.0665845 0.557568
5602 2 -3124.24 0.06754 0.283557
5603 2 -3137 0.0624346 0.256154
5604 2 -3126.01 0.0609786 0.146248
5605 2 -3122.54 0.051193 1.12409
5606 2 -3102.03 0.0524294 0.36276
5607 2 -3112.71 0.0426046 0.259206
5608 2 -3093.84 0.0654179 0.595029
5609 2 -3092.03 0.0590755 1.16527
5610 2 -3113.2 0.0341077 0.217742
5611 2 -3086.68 0.0522496 0.155285
5612 2 -3080.44 0.0382885 0.655737
5613 2 -3120.46 0.0689506 0.0542851
5614 2 -3165.92 0.0707021 0.181361
5615 2 -3147.55 0.0695909 0.388697
5616 2 -3122.04 0.0603965 0.273479
5617 2 -3106.04 0.031057 0.306418
5618 2 -3063.88 0.0243323 0.564068
5619 2 -3085.89 0.0277333 0.247329
5620 2 -3065.06 0.0501585 0.323217
5621 2 -3086.32 0.0386335 0.454362
5622 2 -3093.76 0.0506024 0.0613589
5623 2 -3091.45 0.0331815 0.418018
5624 2 -3054.41 0.0215503 1.05261
5625 2 -3048.78 0.0307909 0.68672
5626 2 -3049.33 0.0290069 0.187769
5627 2 -3080.47 0.0367769 0.175554
5628 2 -3104.09 0.0484986 0.0801551
5629 2 -3119.52 0.0392524 0.418638
5630 2 -3087.46 0.035608 0.411111
5631 2 -3089.79 0.0272644 0.504007
5632 2 -3078.41 0.0259728 0.373387
5633 2 -3072.68 0.027259 0.774614
5634 2 -3076.65 0.0248447 0.0633465
5635 2 -3092.6 0.0333113 0.295925
5636 2 -3089.84 0.0541309 0.341046
5637 2 -3075.14 0.044182 0.0495563
5638 2 -3082.88 0.0263777 0.798801
5639 2 -3069.37 0.0224767 0.2562
5640 2 -3076.67 0.0435434 0.208856
5641 2 -3099.45 0.065421 0.141154
5642 2 -3113.54 0.0703846 0.2445
5643 2 -3073.13 0.0273813 0.11919
5644 2 -3084.42 0.0309459 0.145555
5645 2 -3096.31 0.025172 0.178435
5646 2 -3101.66 0.0479664 0.250942
5647 2 -3122.8 0.0612414 0.074694
5648 2 -3104.26 0.0496519 0.343251
5649 2 -3088.06 0.0359935 0.340644
5650 2 -3067.14 0.0329427 0.0760861
5651 2 -3072.45 0.025174 0.414157
5652 2 -3042.5 0.0155113 0.254183
5653 2 -3042.03 0.0098059 0.428743
5654 2 -3047.57 0.0306523 0.586945
5655 2 -3062.97 0.039659 0.209068
5656 2 -3079.87 0.0453014 0.478837
5657 2 -3114.43 0.0539436 0.311468
5658 2 -3118.56 0.0335006 0.430499
5659 2 -3128.76 0.0371281 0.448722
5660 2 -3108.22 0.040104 0.477635
5661 2 -3130.43 0.0480315 0.285295
5662 2 -3102.21 0.0461917 0.205568
5663 2 -3145.48 0.0496206 0.258253
5664 2 -3135.88 0.0451584 0.311648
5665 2 -3112.6 0.0508188 0.211491
5666 2 -3101.41 0.0289668 0.715623
5667 2 -3069.34 0.0331268 0.0593058
5668 2 -3101.74 0.0477807 0.139853
5669 2 -3119.8 0.0389391 0.63125
5670 2 -3101.19 0.0406167 0.341736
